word,frequency rank,frequent in etymologies?,ANIMALS,ART,ASTRONOMY,BODY,BUILDING,CLOTHING,COLOR,CONFLICT,CONTAINERS,DIMENSIONS,DIRECTIONS,EFFORT,ELEMENTS,EMOTION,EVENTS,EXISTENCE,FOOD,GOVERNMENT,GRAMMAR,KINSHIP,KNOWLEDGE,LAW,LIFE/HEALTH,LIGHT,LOCATIVES,LOVE,MEASUREMENT,METALS,MIND,MOVEMENT,NATURE,NUMBERS,PHYSICAL ACTIONS,PHYSICS,PLANTS,POSSESSION,RELIGION,SHAPE,SENSATION,SEX,SIN,SOCIETY,SPEECH,SUBSTANCES,TIME,TOOLS,TRADE,VALUATION,WAR,WATER,WORK
glass,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBSTANCES,,,,,,,
visit,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOVEMENT,,,,,,,,,,,,,,,,,,,,,
dry,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WATER,
during,623,,,,,,,,,,,,,,,,,,,,,,,,,,LOCATIVES,,,,,,,,,,,,,,,,,,,,,,,,,,
family,624,,,,,,,,,,,,,,,,,,,,,KINSHIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grass,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLANTS,,,,,,,,,,,,,,,,
plain,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NATURE,,,,,,,,,,,,,,,,,VALUATION,,,
allow,627,,,,,,,,,,,,,,,,,,,GOVERNMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
business,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,,,
sharp,629,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHAPE,,,,,,,,,,,,,
shout,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPEECH,,,,,,,,
warm,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHYSICS,,,,,,,,,,,,,,,,,
nod,632,,,,,BODY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shoot,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAR,,
brain,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIND,,,,,,,,,,,,,,,,,,,,,,
marry,635,,,,,,,,,,,,,,,,,,,,,KINSHIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
north,636,,,,,,,,,,,,DIRECTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
support,637,,,,,,,,,,,,,,,,,,,GOVERNMENT,,,,,,,,,,,,,,,,,,,,,,,,SOCIETY,,,,,,,,,
empty,638,,,,,,,,,,CONTAINERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
intend,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIND,,,,,,,,,,,,,,,,,,,,,,
thus,640,,,,,,,,,,,,,,,,,,,,GRAMMAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alive,641,yes,,,,,,,,,,,,,,,,,,,,,,,LIFE/HEALTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mad,642,,,,,,,,,,,,,,,EMOTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study,643,,,,,,,,,,,,,,,,,,,,,,KNOWLEDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tire,644,,,,,BODY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
agree,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOCIETY,,,,,,,,,
hate,646,,,,,,,,,CONFLICT,,,,,,,,,,,,,,,,,,LOVE,,,,,,,,,,,,,,,,,,,,,,,,,
miss,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOVEMENT,,,,,,,,,,,,,,,,,,,,,
paper,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBSTANCES,,,,,,,
process,649,,,,,,,,,,,,,,,,EVENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
approach,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOVEMENT,,,,,,,,,,,,,,,,,,,,,
evident,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VALUATION,,,
race,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOVEMENT,,,,,,,,,,,,SOCIETY,,,,,,,,,
receive,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSSESSION,,,,,,,,,,,,,,,
fellow,654,,,,,,,,,,,,,,,,,,,,,KINSHIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
further,655,,,,,,,,,,,,DIRECTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imagine,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIND,,,,,,,,,,,,,,,,,,,,,,
queen,657,,,,,,,,,,,,,,,,,,,GOVERNMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bow,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAR,WATER,
exact,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VALUATION,,,
loud,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SENSATION,,,,,,,,,,,,
neck,661,,,,,BODY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warn,662,,,,,,,,,CONFLICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actual,663,,,,,,,,,,,,,,,,,,,,,,KNOWLEDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afraid,664,,,,,,,,,,,,,,,EMOTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
giant,665,,,,,,,,,,,DIMENSIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tear,666,,,,,BODY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHYSICAL ACTIONS,,,,,,,,,,,,,,,,,,
curious,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIND,,,,,,,,,,,,,,,,,,,,,,
hole,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHAPE,,,,,,,,,,,,,
shit,669,,,,,BODY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swing,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOVEMENT,,,,,,,,,,,,,,,,,,,,,
circle,671,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHAPE,,,,,,,,,,,,,
dust,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBSTANCES,,,,,,,
search,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOVEMENT,,,,,,,,,,,,,,,,,,,,,
deal,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,,,
lock,675,,,,,,,,,,CONTAINERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
narrow,676,,,,,,,,,,,DIMENSIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thin,677,,,,,,,,,,,DIMENSIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
history,678,,,ART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
knife,679,,,,,,,,,,,,,,,,,,FOOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOOLS,,,,,
often,680,,,,,,,,,,,,,,,,EVENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seven,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NUMBERS,,,,,,,,,,,,,,,,,,,
succeed,682,,,,,,,,,,,,,EFFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stream,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WATER,
captain,684,,,,,,,,,,,,,,,,,,,GOVERNMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAR,,
charge,685,,,,,,,,,,,,,,,,,,,GOVERNMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
empire,686,,,,,,,,,,,,,,,,,,,GOVERNMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hop,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOVEMENT,,,,,,,,,,,,,,,,,,,,,
immediate,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIME,,,,,,
size,689,,,,,,,,,,,DIMENSIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bare,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHAPE,,,,,,,,,,,,,
monster,691,,ANIMALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pretty,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VALUATION,,,
bend,693,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOVEMENT,,,,,,,,,,,,,,,,,,,,,
knee,694,,,,,BODY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tin,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,METALS,,,,,,,,,,,,,,,,,,,,,,,
garden,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NATURE,,,,,,,,,,,,,,,,,,,,
sick,697,,,,,,,,,,,,,,,,,,,,,,,,LIFE/HEALTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chamber,698,,,,,,BUILDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comfort,699,,,,,,,,,CONFLICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pale,700,,,,,,,,,,,,,,,,,,,,,,,,,LIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHAPE,,,,,,,,,,,,,
yellow,702,,,,,,,,COLOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manage,703,,,,,,,,,,,,,,,,,,,GOVERNMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
problem,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIND,,,,,,,,,,,,,,,,,,,,,,
cosmos,705,,,,ASTRONOMY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
damn,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RELIGION,,,,,,,,,,,,,,
flash,707,,,,,,,,,,,,,,,,,,,,,,,,,LIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,
pause,708,,,,,,,,,,,,,,,,EVENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tall,709,,,,,,,,,,,DIMENSIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
respect,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOCIETY,,,,,,,,,
important,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIND,,,,,,,,,,,,,,,,,,,,,,
inform,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPEECH,,,,,,,,
tale,713,,,ART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clean,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WATER,
probable,715,,,,,,,,,,,,,,,,,,,,,,KNOWLEDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smell,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SENSATION,,,,,,,,,,,,
weak,717,,,,,,,,,,,,,EFFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
west,718,,,,,,,,,,,,DIRECTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arrive,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOVEMENT,,,,,,,,,,,,,,,,,,,,,
attempt,720,,,,,,,,,,,,,EFFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
check,721,,,,,,,,,,,,,,,,,,,,,,KNOWLEDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAR,,
accept,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSSESSION,,,,,,,,,,,,,,,
message,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPEECH,,,,,,,,
report,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPEECH,,,,,,,,
fit,726,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VALUATION,,,
remake,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WORK
sweet,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SENSATION,,,,,,,,,,,,
usual,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VALUATION,,,
evil,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VALUATION,,,
hurry,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIME,,,,,,
pocket,732,,,,,,,,,,CONTAINERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proud,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIN,,,,,,,,,,
speed,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOVEMENT,,,,,,,,,,,,,,,,,,,,,
tea,735,,,,,,,,,,,,,,,,,,FOOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trade,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,,,
drink,737,,,,,,,,,,,,,,,,,,FOOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
third,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NUMBERS,,,,,,,,,,,,,,,,,,,
view,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SENSATION,,,,,,,,,,,,
boss,740,,,,,,,,,,,,,,,,,,,GOVERNMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cause,741,yes,,,,,,,,,,,,EFFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guess,742,,,,,,,,,,,,,,,,,,,,,,KNOWLEDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hurt,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHYSICAL ACTIONS,,,,,,,,,,,,,,,,,,
odd,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NUMBERS,,,,,,,,,,,,,,,,VALUATION,,,
press,745,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOVEMENT,,,,,,,,,,,,,,,,,,,,,
slight,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VALUATION,,,
spring,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIME,,,,,WATER,
agent,748,,,,,,,,,,,,,,,,EVENTS,,,GOVERNMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beast,749,,ANIMALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corner,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHAPE,,,,,,,,,,,,,
position,751,,,,,,,,,,,,,,,,,,,,,,,,,,LOCATIVES,,,,,,,,,,,,,,,,,,,,,,,,,,
slip,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOVEMENT,,,,,,,,,,,,,,,,,,,,,
spear,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAR,,
brown,754,,,,,,,,COLOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mark,755,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHAPE,,,,,,,,,,,,,
scream,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPEECH,,,,,,,,
bank,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,,WATER,
boat,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WATER,
fail,759,,,,,,,,,,,,,EFFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
member,760,,,,,,,,,,CONTAINERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vision,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SENSATION,,,,,,,,,,,,
worry,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
east,763,,,,,,,,,,,,DIRECTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recognize,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIND,,,,,,,,,,,,,,,,,,,,,,
stick,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLANTS,POSSESSION,,SHAPE,,,,,,,,,,,,,
conquer,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAR,,
dog,767,,ANIMALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
loose,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHAPE,,,,,,,,,,,,,
produce,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WORK
promise,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,,,
valley,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NATURE,,,,,,,,,,,,,,,,,,,,
radiate,772,,,,,,,,,,,,,,,,,,,,,,,,,LIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,
spread,773,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOVEMENT,,,,,,,,,,,,,,,,,,,,,
blind,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SENSATION,,,,,,,,,,,,
finish,775,,,,,,,,,,,,,,,,EVENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
intelligent,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIND,,,,,,,,,,,,,,,,,,,,,,
island,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WATER,
music,778,,,ART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
particular,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIND,,,,,,,,,,,,,,,,,,,,,,
cat,780,,ANIMALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cloud,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NATURE,,,,,,,,,,,,,,,,,,,,
condition,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIND,,,,,,,,,,,,,,,,,,,,,,
path,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOVEMENT,,,,,,,,,,,,,,,,,,,,,
serious,784,,,,,,,,,,,,,,,EMOTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tight,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHAPE,,,,,,,,,,,,,
tooth,786,,,,,BODY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fish,787,,ANIMALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
law,788,,,,,,,,,,,,,,,,,,,,,,,LAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nose,789,,,,,BODY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
century,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIME,,,,,,
gaze,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SENSATION,,,,,,,,,,,,
picture,792,,,ART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
respond,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPEECH,,,,,,,,
terrible,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VALUATION,,,
ugly,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VALUATION,,,
cave(rn),796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NATURE,,,,,,,,,,,,,,,,,,,,
exist,797,,,,,,,,,,,,,,,,,EXISTENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
money,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,,,
throat,799,,,,,BODY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
track,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOVEMENT,,,,,,,,,,,,,,,,,,,,,
village,801,,,,,,BUILDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
experience,802,,,,,,,,,,,,,,,EMOTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
haste,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIME,,,,,,
jump,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOVEMENT,,,,,,,,,,,,,,,,,,,,,
quarter,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NUMBERS,,,,,,,,,,,,,,,,,,,
rush,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOVEMENT,,,,,,,,,,,,,,,,,,,,,
somewhat,807,,,,,,,,,,,DIMENSIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demand,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPEECH,,,,,,,,
middle,809,,,,,,,,,,,,DIRECTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paint,810,,,ART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seat,811,,,,,,BUILDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temple,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RELIGION,,,,,,,,,,,,,,
threat,813,,,,,,,,,CONFLICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beneath,814,,,,,,,,,,,,,,,,,,,,,,,,,,LOCATIVES,,,,,,,,,,,,,,,,,,,,,,,,,,
gentle,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOCIETY,,,,,,,,,
object,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHAPE,,,,,,,,,,,,,
swift,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIME,,,,,,
wife,818,,,,,,,,,,,,,,,,,,,,,KINSHIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arrow,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAR,,
base,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHAPE,,,,,,,,,,,,,
cheek,821,,,,,BODY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,822,,,,,,,,,,,,,EFFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forest,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NATURE,,,,,,,,,,,,,,,,,,,,
game,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOCIETY,,,,,,,,,
sorry,825,,,,,,,,,,,,,,,EMOTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHAPE,,,,,,,,,,,,,
therefore,827,,,,,,,,,,,,,,,,,,,,GRAMMAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ahead,828,,,,,,,,,,,,,,,,,,,,,,,,,,LOCATIVES,,,,,,,,,,,,,,,,,,,,,,,,,,
bug,829,,ANIMALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forth,830,,,,,,,,,,,,,,,,,,,,,,,,,,LOCATIVES,,,,,,,,,,,,,,,,,,,,,,,,,,
revolt,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAR,,
beat,832,,,ART,,,,,,CONFLICT,,,,,,,,,,,,,,,,,,,,,,,,,PHYSICAL ACTIONS,,,,,,,,,,,,,,,,,,
bone,833,,,,,BODY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cheer,834,,,,,,,,,,,,,,,EMOTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flesh,835,,,,,BODY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
passage,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOVEMENT,,,,,,,,,,,,,,,,,,,,,
